team,conference,positionGroup,averageRating,totalRating,commits,averageStars,year
Butler,Pioneer,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
BYU,FBS Independents,All Positions,0.8243333101272583,2.473,3,2.6666666666666667,2015
BYU,FBS Independents,All Positions,0.7924666802088419,2.3774,3,2.3333333333333333,2015
BYU,FBS Independents,All Positions,0.8539000153541565,0.8539,1,3.0000000000000000,2015
BYU,FBS Independents,All Positions,0.800439989566803,4.0022,5,2.2000000000000000,2015
BYU,FBS Independents,All Positions,0.7921499907970428,3.1685998,4,2.5000000000000000,2015
BYU,FBS Independents,All Positions,0.8185999989509583,0.8186,1,3.0000000000000000,2015
BYU,FBS Independents,All Positions,0.7973000109195709,1.5946,2,2.5000000000000000,2015
California,Pac-12,All Positions,0.8344999998807907,3.338,4,3.0000000000000000,2015
California,Pac-12,All Positions,0.8496333360671997,2.5489001,3,3.3333333333333333,2015
California,Pac-12,All Positions,0.8956666588783264,2.6869998,3,3.6666666666666667,2015
California,Pac-12,All Positions,0.8858000040054321,0.8858,1,3.0000000000000000,2015
California,Pac-12,All Positions,0.8399999737739563,0.84,1,3.0000000000000000,2015
Cal Poly,Big Sky,All Positions,0.8281000256538391,0.8281,1,3.0000000000000000,2015
Cal Poly,Big Sky,All Positions,0.8138000071048737,1.6276,2,3.0000000000000000,2015
Central Michigan,Mid-American,All Positions,0.7987333337465922,2.3962,3,2.6666666666666667,2015
Central Michigan,Mid-American,All Positions,0.7938400149345398,3.9692004,5,2.6000000000000000,2015
Central Michigan,Mid-American,All Positions,0.7829000055789948,1.5658,2,2.5000000000000000,2015
Central Michigan,Mid-American,All Positions,0.8044499754905701,1.6089,2,2.5000000000000000,2015
Central Michigan,Mid-American,All Positions,0.8037500083446503,1.6075001,2,2.5000000000000000,2015
Central Michigan,Mid-American,All Positions,0.7990333437919617,2.3971,3,2.3333333333333333,2015
Central Michigan,Mid-American,All Positions,0.7971000075340271,1.5942,2,2.5000000000000000,2015
Central Michigan,Mid-American,All Positions,0.8083000183105469,0.8083,1,3.0000000000000000,2015
Charleston Southern,Big South,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Charleston Southern,Big South,All Positions,0.7396999895572662,1.4793999,2,2.0000000000000000,2015
Charleston Southern,Big South,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Charleston Southern,Big South,All Positions,0.733299970626831,0.7333,1,2.0000000000000000,2015
Charlotte,Conference USA,All Positions,0.7876666585604349,2.363,3,2.3333333333333333,2015
Charlotte,Conference USA,All Positions,0.7577999830245972,1.5156,2,2.0000000000000000,2015
Charlotte,Conference USA,All Positions,0.7602333227793375,2.2807,3,2.0000000000000000,2015
Charlotte,Conference USA,All Positions,0.7778666615486145,2.3336,3,2.0000000000000000,2015
Charlotte,Conference USA,All Positions,0.7866499871015549,3.1466,4,2.2500000000000000,2015
Charlotte,Conference USA,All Positions,0.7644000053405762,0.7644,1,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7955999970436096,0.7956,1,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7856000065803528,0.7856,1,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7900000214576721,0.79,1,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7400000095367432,0.74,1,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7729333241780599,2.3188,3,2.0000000000000000,2015
Chattanooga,Southern,All Positions,0.7879499793052673,1.5759,2,2.0000000000000000,2015
Cincinnati,American Athletic,All Positions,0.8049499988555908,1.6099,2,2.5000000000000000,2015
Cincinnati,American Athletic,All Positions,0.8167999982833862,1.6336,2,3.0000000000000000,2015
Cincinnati,American Athletic,All Positions,0.8385999798774719,0.8386,1,3.0000000000000000,2015
Cincinnati,American Athletic,All Positions,0.794299989938736,1.5885999,2,2.5000000000000000,2015
Cincinnati,American Athletic,All Positions,0.8128750026226044,3.2515001,4,2.7500000000000000,2015
Cincinnati,American Athletic,All Positions,0.8394499719142914,1.6789,2,3.0000000000000000,2015
Cincinnati,American Athletic,All Positions,0.8230999708175659,0.8231,1,3.0000000000000000,2015
Clemson,ACC,All Positions,0.8688749969005585,3.4755,4,3.2500000000000000,2015
Clemson,ACC,All Positions,0.9332200050354004,4.6661,5,4.0000000000000000,2015
Clemson,ACC,All Positions,0.8146000107129415,2.4438,3,2.6666666666666667,2015
Clemson,ACC,All Positions,0.9392666618029276,2.8178,3,4.0000000000000000,2015
Clemson,ACC,All Positions,0.8567000031471252,0.8567,1,3.0000000000000000,2015
Clemson,ACC,All Positions,0.9292333324750265,2.7877002,3,4.0000000000000000,2015
Clemson,ACC,All Positions,0.929500013589859,1.859,2,4.0000000000000000,2015
Coastal Carolina,Big South,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Coastal Carolina,Big South,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Coastal Carolina,Big South,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Coastal Carolina,Big South,All Positions,0.7706999778747559,1.5414,2,2.5000000000000000,2015
Coastal Carolina,Big South,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Coastal Carolina,Big South,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Colgate,Patriot,All Positions,0.7889000177383423,0.7889,1,2.0000000000000000,2015
Colgate,Patriot,All Positions,0.788750022649765,1.5775001,2,2.5000000000000000,2015
Colorado,Pac-12,All Positions,0.7977333267529806,2.3932,3,2.3333333333333333,2015
Colorado,Pac-12,All Positions,0.8580999970436096,0.8581,1,3.0000000000000000,2015
Colorado,Pac-12,All Positions,0.8944000005722046,0.8944,1,4.0000000000000000,2015
Colorado,Pac-12,All Positions,0.8077999949455261,0.8078,1,3.0000000000000000,2015
Colorado,Pac-12,All Positions,0.8307999968528748,0.8308,1,3.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.7732999920845032,2.3199,3,2.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.7785000205039978,0.7785,1,2.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.7837499976158142,1.5675,2,2.5000000000000000,2015
Colorado State,Mountain West,All Positions,0.8064000010490417,0.8064,1,3.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.8176500201225281,1.6353,2,3.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.7788999974727631,1.5578,2,2.0000000000000000,2015
Colorado State,Mountain West,All Positions,0.8173999786376953,0.8174,1,3.0000000000000000,2015
Columbia,Ivy,All Positions,0.7485999763011932,1.4972,2,2.0000000000000000,2015
Cornell,Ivy,All Positions,0.7644000053405762,0.7644,1,2.0000000000000000,2015
Cornell,Ivy,All Positions,0.7732999920845032,0.7733,1,2.0000000000000000,2015
Dartmouth,Ivy,All Positions,0.8216999769210815,0.8217,1,3.0000000000000000,2015
Dartmouth,Ivy,All Positions,0.7799999713897705,0.78,1,2.0000000000000000,2015
Dartmouth,Ivy,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Delaware,CAA,All Positions,0.7671999931335449,1.5344,2,2.0000000000000000,2015
Delaware,CAA,All Positions,0.7900000214576721,0.79,1,2.0000000000000000,2015
Delaware,CAA,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Delaware,CAA,All Positions,0.699999988079071,1.4,2,2.0000000000000000,2015
Delaware,CAA,All Positions,0.7200000286102295,0.72,1,2.0000000000000000,2015
Delaware,CAA,All Positions,0.7882999777793884,0.7883,1,2.0000000000000000,2015
Delaware State,MEAC,All Positions,0.75,0.75,1,2.0000000000000000,2015
Duke,ACC,All Positions,0.8235999941825867,1.6472,2,3.0000000000000000,2015
Duke,ACC,All Positions,0.8197000026702881,0.8197,1,3.0000000000000000,2015
Duke,ACC,All Positions,0.9301000237464905,0.9301,1,4.0000000000000000,2015
Duke,ACC,All Positions,0.7900000214576721,0.79,1,2.0000000000000000,2015
Duke,ACC,All Positions,0.7975000143051147,0.7975,1,3.0000000000000000,2015
Duquesne,NEC,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Duquesne,NEC,All Positions,0.8061000108718872,0.8061,1,3.0000000000000000,2015
Duquesne,NEC,All Positions,0.800000011920929,0.8,1,3.0000000000000000,2015
Duquesne,NEC,All Positions,0.7299999892711639,1.46,2,2.0000000000000000,2015
East Carolina,American Athletic,All Positions,0.8128333489100138,2.4385,3,3.0000000000000000,2015
East Carolina,American Athletic,All Positions,0.785400003194809,1.5708001,2,2.5000000000000000,2015
East Carolina,American Athletic,All Positions,0.8105999827384949,0.8106,1,3.0000000000000000,2015
East Carolina,American Athletic,All Positions,0.817799985408783,0.8178,1,3.0000000000000000,2015
Eastern Illinois,OVC,All Positions,0.7843999862670898,0.7844,1,2.0000000000000000,2015
Eastern Kentucky,OVC,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Eastern Kentucky,OVC,All Positions,0.8105999827384949,0.8106,1,3.0000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7903999984264374,1.5808,2,2.5000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7920249998569489,3.1681,4,2.5000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7583999931812286,1.5167999,2,2.0000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7625000178813934,1.5250001,2,2.0000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7999999821186066,1.5999999,2,2.5000000000000000,2015
Eastern Michigan,Mid-American,All Positions,0.7750833332538605,4.6505,6,2.1666666666666667,2015
Eastern Michigan,Mid-American,All Positions,0.7870999972025553,2.3613,3,2.3333333333333333,2015
Eastern Michigan,Mid-American,All Positions,0.7544000148773193,0.7544,1,2.0000000000000000,2015
Eastern Washington,Big Sky,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Eastern Washington,Big Sky,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Eastern Washington,Big Sky,All Positions,0.7889000177383423,0.7889,1,2.0000000000000000,2015
East Tennessee State,FCS Independents,All Positions,0.7355666756629944,2.2067,3,2.0000000000000000,2015
East Tennessee State,FCS Independents,All Positions,0.800000011920929,0.8,1,3.0000000000000000,2015
Elon,CAA,All Positions,0.810699999332428,0.8107,1,3.0000000000000000,2015
Florida,SEC,All Positions,0.9047999978065491,1.8096,2,4.0000000000000000,2015
Florida,SEC,All Positions,0.8173999786376953,0.8174,1,3.0000000000000000,2015
Florida,SEC,All Positions,0.8719800114631653,4.3599005,5,3.4000000000000000,2015
Florida,SEC,All Positions,0.8736500144004822,1.7473,2,3.5000000000000000,2015
Florida,SEC,All Positions,0.9257999956607819,1.8515999,2,4.0000000000000000,2015
Florida,SEC,All Positions,0.8884000182151794,0.8884,1,3.0000000000000000,2015
Florida A&M,MEAC,All Positions,0.699999988079071,1.4,2,2.0000000000000000,2015
Florida A&M,MEAC,All Positions,0.808899998664856,0.8089,1,3.0000000000000000,2015
Florida A&M,MEAC,All Positions,0.8288999795913696,0.8289,1,3.0000000000000000,2015
Florida A&M,MEAC,All Positions,0.7955999970436096,0.7956,1,2.0000000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.8205599904060363,4.1028,5,3.0000000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.7785000205039978,0.7785,1,2.0000000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.7747000058492025,2.3241,3,2.3333333333333333,2015
Florida Atlantic,Conference USA,All Positions,0.7973000109195709,3.1892002,4,2.2500000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.8392000198364258,0.8392,1,3.0000000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.8046000003814697,3.2184,4,2.5000000000000000,2015
Florida Atlantic,Conference USA,All Positions,0.8059333165486654,2.4178,3,2.6666666666666667,2015
Florida Atlantic,Conference USA,All Positions,0.7856000065803528,0.7856,1,2.0000000000000000,2015
Florida International,Conference USA,All Positions,0.7982666691144308,2.3948002,3,2.3333333333333333,2015
Florida International,Conference USA,All Positions,0.7958999872207642,0.7959,1,2.0000000000000000,2015
Florida International,Conference USA,All Positions,0.8119666576385498,2.4359,3,2.6666666666666667,2015
Florida International,Conference USA,All Positions,0.7825250178575516,3.1301,4,2.2500000000000000,2015
Florida International,Conference USA,All Positions,0.812749981880188,1.6255,2,2.5000000000000000,2015
Florida International,Conference USA,All Positions,0.7787857140813556,5.4515,7,2.1428571428571429,2015
Florida International,Conference USA,All Positions,0.7879000008106232,1.5758,2,2.5000000000000000,2015
Florida International,Conference USA,All Positions,0.7817000150680542,0.7817,1,2.0000000000000000,2015
Florida State,ACC,All Positions,0.942550003528595,3.7701998,4,4.2500000000000000,2015
Florida State,ACC,All Positions,0.9572499990463257,1.9145,2,4.5000000000000000,2015
Florida State,ACC,All Positions,0.9023000001907349,0.9023,1,4.0000000000000000,2015
Florida State,ACC,All Positions,0.9192000031471252,1.8384,2,3.5000000000000000,2015
Florida State,ACC,All Positions,0.9260500073432922,1.8521,2,3.5000000000000000,2015
Florida State,ACC,All Positions,0.9170799970626831,4.5854,5,3.8000000000000000,2015
Florida State,ACC,All Positions,0.9829000234603882,0.9829,1,4.0000000000000000,2015
Florida State,ACC,All Positions,0.9380999803543091,0.9381,1,4.0000000000000000,2015
Fordham,Patriot,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Fordham,Patriot,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Fordham,Patriot,All Positions,0.7129749953746796,2.8519,4,2.0000000000000000,2015
Fordham,Patriot,All Positions,0.699999988079071,0.7,1,2.0000000000000000,2015
Fresno State,Mountain West,All Positions,0.8082000017166138,1.6164,2,2.5000000000000000,2015
Fresno State,Mountain West,All Positions,0.7751999795436859,1.5504,2,2.0000000000000000,2015
Fresno State,Mountain West,All Positions,0.821399986743927,0.8214,1,3.0000000000000000,2015
Fresno State,Mountain West,All Positions,0.8130333423614502,2.4391,3,3.0000000000000000,2015
Fresno State,Mountain West,All Positions,0.8707000017166138,1.7414,2,3.5000000000000000,2015
Fresno State,Mountain West,All Positions,0.853600025177002,0.8536,1,3.0000000000000000,2015
Furman,Southern,All Positions,0.78329998254776,0.7833,1,2.0000000000000000,2015
Furman,Southern,All Positions,0.8222000002861023,0.8222,1,3.0000000000000000,2015
Furman,Southern,All Positions,0.7644500136375427,1.5289,2,2.0000000000000000,2015
Gardner-Webb,Big South,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Gardner-Webb,Big South,All Positions,0.8019000291824341,0.8019,1,3.0000000000000000,2015
Gardner-Webb,Big South,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Georgetown,Patriot,All Positions,0.7694000005722046,0.7694,1,2.0000000000000000,2015
Georgia,SEC,All Positions,0.9024333357810974,2.7073,3,3.6666666666666667,2015
Georgia,SEC,All Positions,0.9525000055631002,5.715,6,4.1666666666666667,2015
Georgia,SEC,All Positions,0.9367499947547913,1.8735,2,4.0000000000000000,2015
Georgia,SEC,All Positions,0.9165999889373779,0.9166,1,4.0000000000000000,2015
Georgia,SEC,All Positions,0.8810999989509583,3.5244,4,3.5000000000000000,2015
Georgia,SEC,All Positions,0.9002500176429749,1.8005,2,4.0000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.8082749992609024,3.2331,4,2.7500000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.8277999758720398,0.8278,1,3.0000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.7792999744415283,0.7793,1,2.0000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.8016500174999237,1.6033001,2,2.5000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.8169000148773193,0.8169,1,3.0000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.7844499945640564,3.1378,4,2.2500000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.7898500263690948,1.5797,2,2.5000000000000000,2015
Georgia Southern,Sun Belt,All Positions,0.8050000071525574,0.805,1,3.0000000000000000,2015
Georgia State,Sun Belt,All Positions,0.7763000130653381,1.5526,2,2.0000000000000000,2015
Georgia State,Sun Belt,All Positions,0.7806000113487244,0.7806,1,2.0000000000000000,2015
Georgia State,Sun Belt,All Positions,0.792849987745285,1.5857,2,2.5000000000000000,2015
Georgia State,Sun Belt,All Positions,0.7914000153541565,0.7914,1,2.0000000000000000,2015
Georgia State,Sun Belt,All Positions,0.7732999920845032,0.7733,1,2.0000000000000000,2015
Georgia State,Sun Belt,All Positions,0.7718000113964081,1.5436001,2,2.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.8258000016212463,0.8258,1,3.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.82669997215271,0.8267,1,3.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.8133000135421753,0.8133,1,3.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.8727999925613403,0.8728,1,3.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.8233250081539154,3.2933002,4,3.0000000000000000,2015
Georgia Tech,ACC,All Positions,0.8521999716758728,0.8522,1,3.0000000000000000,2015
Grand Valley State University,GLIAC,All Positions,0.716649979352951,1.4333,2,2.0000000000000000,2015
Hampton,MEAC,All Positions,0.8288999795913696,0.8289,1,3.0000000000000000,2015
Harvard,Ivy,All Positions,0.7639000117778778,1.5278001,2,2.0000000000000000,2015
Harvard,Ivy,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Harvard,Ivy,All Positions,0.772599995136261,0.7726,1,2.0000000000000000,2015
Hawai'i,Mountain West,All Positions,0.8525000214576721,0.8525,1,3.0000000000000000,2015
Hawai'i,Mountain West,All Positions,0.75,0.75,1,2.0000000000000000,2015
Hawai'i,Mountain West,All Positions,0.7894333203633627,2.3683,3,2.3333333333333333,2015
Hawai'i,Mountain West,All Positions,0.7824000120162964,1.5648,2,2.5000000000000000,2015
Holy Cross,Patriot,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Holy Cross,Patriot,All Positions,0.766700029373169,0.7667,1,2.0000000000000000,2015
Houston,American Athletic,All Positions,0.7592500150203705,1.5185001,2,2.0000000000000000,2015
Houston,American Athletic,All Positions,0.8179000020027161,1.6358,2,3.0000000000000000,2015
Houston,American Athletic,All Positions,0.7933249920606613,3.1732998,4,2.2500000000000000,2015
Houston,American Athletic,All Positions,0.7932999928792318,2.3799,3,2.3333333333333333,2015
Houston,American Athletic,All Positions,0.7780250012874603,3.1121,4,2.2500000000000000,2015
Houston,American Athletic,All Positions,0.8589999973773956,1.7179999,2,3.0000000000000000,2015
